Frequency [Hz],Input,FIR out,IIR out
4.595000000000000000e+02,1.397712839712779243e+01,-6.539784480433092995e+01,-2.733166121337924892e+01
4.597500000000000000e+02,1.763767376836487699e+01,-5.900342323083076224e+01,-2.377394104641472694e+01
4.600000000000000000e+02,2.153550141986927002e+01,-5.606915804258722602e+01,-1.995850620084603477e+01
4.602500000000000000e+02,1.803123183035599908e+01,-5.894651704158158623e+01,-2.350893045087892830e+01
4.605000000000000000e+02,1.472843781770018978e+01,-6.845215694614638835e+01,-2.709279333223138053e+01
4.607500000000000000e+02,2.315864609080323078e+01,-5.698649462163002966e+01,-1.868327791195281762e+01
4.610000000000000000e+02,1.860204983694221426e+01,-6.069184097428415470e+01,-2.322697256361593787e+01
4.612500000000000000e+02,1.370048478402881464e+01,-7.407592705177944481e+01,-2.840151985148724023e+01
4.615000000000000000e+02,8.045755425306834852e+00,-7.282767845153156827e+01,-3.401820377336152035e+01
4.617500000000000000e+02,2.001833657299558666e+01,-7.255777451663043109e+01,-2.229761189560195334e+01
4.620000000000000000e+02,1.989926925393741897e+01,-6.969832068649630230e+01,-2.245122112291272742e+01
4.622500000000000000e+02,2.136818837190382681e+01,-6.106072535659842515e+01,-2.117362502901068666e+01
4.625000000000000000e+02,1.925406872709623940e+01,-6.204393830000692844e+01,-2.328968312156938580e+01
4.627500000000000000e+02,1.326337291480455427e+01,-6.378008986216282494e+01,-2.956201939009504898e+01
4.630000000000000000e+02,1.719916317699540542e+01,-6.180898182829642451e+01,-2.563405409421577730e+01
4.632500000000000000e+02,1.162972470180768170e+01,-6.454801166910291954e+01,-3.130944751852640096e+01
4.635000000000000000e+02,1.048748760323639573e+01,-7.045528263461847018e+01,-3.264660814049472037e+01
4.637500000000000000e+02,2.250870038035469634e+01,-5.682757935795994086e+01,-2.078235784130001917e+01
4.640000000000000000e+02,2.351196028380663705e+01,-5.515397518187118209e+01,-1.977191877631544514e+01
4.642500000000000000e+02,1.289710848161934109e+01,-6.510047865856564897e+01,-3.044904912489193904e+01
4.645000000000000000e+02,1.069615173238961248e+01,-9.422238104437477091e+01,-3.311608089403816280e+01
4.647500000000000000e+02,2.058854584673193244e+01,-7.019148281221666252e+01,-2.313305841881931357e+01
4.650000000000000000e+02,1.938669006021465435e+01,-7.624840078965523560e+01,-2.442077969222214406e+01
4.652500000000000000e+02,1.341323092820900698e+01,-7.818037084159608696e+01,-3.045157744567876534e+01
4.655000000000000000e+02,1.325117636527123821e+01,-6.963615303309406102e+01,-3.085533467991779588e+01
4.657500000000000000e+02,6.581501801511844718e+00,-7.573758996331514481e+01,-3.765918821236533631e+01
4.660000000000000000e+02,1.911801401741097095e+01,-5.979509038916731356e+01,-2.526532348124104033e+01
4.662500000000000000e+02,2.165846069468547341e+01,-5.724279284894649322e+01,-2.280844418290172015e+01
4.665000000000000000e+02,1.644647295534282350e+01,-6.395575066673678322e+01,-2.809644565966561558e+01
4.667500000000000000e+02,1.419873916096797473e+01,-6.465232505364221538e+01,-3.049874508961638142e+01
4.670000000000000000e+02,1.629431217526211739e+01,-6.427675842199178646e+01,-2.869278651732459906e+01
4.672500000000000000e+02,1.793566709636506928e+01,-6.171380085203036003e+01,-2.698844445019872751e+01
4.675000000000000000e+02,1.642146971709644987e+01,-6.486522994712660761e+01,-2.870469271587107585e+01
4.677500000000000000e+02,1.172463528756067142e+01,-6.862639397414226039e+01,-3.355406402460267401e+01
4.680000000000000000e+02,1.900675067035699328e+01,-6.996149249180436414e+01,-2.641716951444520234e+01
4.682500000000000000e+02,2.097130990541060669e+01,-7.490635089217376219e+01,-2.457786087306526213e+01
4.685000000000000000e+02,2.031909775291377684e+01,-7.192323354997618878e+01,-2.533190569454347596e+01
4.687500000000000000e+02,1.892629571385607434e+01,-6.714191457631235949e+01,-2.687626717756683092e+01
4.690000000000000000e+02,6.187818013815794771e+00,-6.861093313320938591e+01,-3.990854605980826619e+01
4.692500000000000000e+02,2.084187954014987554e+01,-5.957432019246770949e+01,-2.527328646711215399e+01
4.695000000000000000e+02,1.987626832574832036e+01,-5.889204470589987750e+01,-2.632134754516508224e+01
4.697500000000000000e+02,2.042774686066405820e+01,-5.709441660504711535e+01,-2.600141028442878977e+01
4.700000000000000000e+02,2.228793041124576746e+01,-5.607502627646306337e+01,-2.423032518628122389e+01
4.702500000000000000e+02,2.114455749964221098e+01,-5.775449747704942638e+01,-2.552347473009663048e+01
4.705000000000000000e+02,1.690706349580400314e+01,-6.172206660066638761e+01,-2.982789110566439561e+01
4.707500000000000000e+02,1.260222237638561715e+01,-6.914340349344296044e+01,-3.440163088570596983e+01
4.710000000000000000e+02,1.616987436899586683e+01,-6.637718737200347618e+01,-3.097519757757367387e+01
4.712500000000000000e+02,1.989342841951236451e+01,-6.785781323833121803e+01,-2.741095034510213679e+01
4.715000000000000000e+02,1.967580344129261505e+01,-7.006945840814013593e+01,-2.773316122834643593e+01
4.717500000000000000e+02,1.748082693241509133e+01,-8.157960254903917985e+01,-3.005885695358999854e+01
4.720000000000000000e+02,6.595124947844798191e-01,-7.274645117709651743e+01,-4.791242761798608285e+01
4.722500000000000000e+02,1.713606065385803490e+01,-6.600054721317933115e+01,-3.073405695962809148e+01
4.725000000000000000e+02,1.459315497214223889e+01,-6.635027364082311863e+01,-3.341514553554122813e+01
4.727500000000000000e+02,1.293151898688782175e+01,-6.461051329334408422e+01,-3.556389825797752025e+01
4.730000000000000000e+02,2.084609485520236660e+01,-5.726619953288454212e+01,-2.749986483824604022e+01
4.732500000000000000e+02,6.265822914868341975e+00,-6.796496453896617140e+01,-4.170338707809698064e+01
4.735000000000000000e+02,1.399546161732459559e+01,-6.374087935834359797e+01,-3.466933349101486073e+01
4.737500000000000000e+02,8.804697362106910674e+00,-7.091795716533491145e+01,-4.047757804915625712e+01
4.740000000000000000e+02,2.210540307387044123e+01,-5.894356490165031914e+01,-2.698135041716165006e+01
4.742500000000000000e+02,2.443377473811220923e+01,-5.742730341374994651e+01,-2.475153748543015553e+01
4.745000000000000000e+02,2.185004513465499087e+01,-6.199842171043692218e+01,-2.746772153130634564e+01
4.747500000000000000e+02,1.322702913657373536e+01,-7.180056292311164157e+01,-3.614580784423965554e+01
4.750000000000000000e+02,9.558933748460304969e+00,-8.021032800751527247e+01,-4.033329875166632661e+01
4.752500000000000000e+02,1.071865743192107345e+01,-8.313700277568629815e+01,-3.903908050643900651e+01
4.755000000000000000e+02,8.541284679092491672e+00,-7.372653438765712508e+01,-4.159173123124201510e+01
4.757500000000000000e+02,1.231009973487619291e+01,-6.947779809325128042e+01,-3.793379037049452052e+01
4.760000000000000000e+02,1.547346171996133890e+01,-6.435408818740539516e+01,-3.501295825474647927e+01
4.762500000000000000e+02,1.527431359620097417e+01,-6.331750556619230963e+01,-3.525667254340935131e+01
4.765000000000000000e+02,6.898652932405894056e+00,-7.206607135743699644e+01,-4.422074296411902594e+01
4.767500000000000000e+02,8.687994626845545909e+00,-6.935807193788215841e+01,-4.203948528420735897e+01
4.770000000000000000e+02,2.135379565929101275e+01,-5.746326649962255573e+01,-2.996480313840305243e+01
4.772500000000000000e+02,2.509081947851824168e+01,-5.465993345735590481e+01,-2.624363402808733525e+01
4.775000000000000000e+02,2.019125881461511085e+01,-6.036951417125996500e+01,-3.123798356500481788e+01
4.777500000000000000e+02,6.859325096307608227e+00,-8.199958161747423446e+01,-4.521906161052608297e+01
4.780000000000000000e+02,1.349714352146293450e+01,-7.088597196567822323e+01,-3.831473672360198890e+01
4.782500000000000000e+02,1.655387801933635927e+01,-7.990116162985414405e+01,-3.573397162262622118e+01
4.785000000000000000e+02,1.800518547637162925e+01,-7.469835427609436351e+01,-3.428808464392454169e+01
4.787500000000000000e+02,1.998745666604565940e+01,-6.505746254422848551e+01,-3.261638697319878588e+01
4.790000000000000000e+02,1.727264980564393682e+01,-6.826969825510835221e+01,-3.529820641117574809e+01
4.792500000000000000e+02,1.373764640786576052e+01,-6.541180266330120219e+01,-3.937859933660859468e+01
4.795000000000000000e+02,1.934057245043738504e+01,-5.910557076932227716e+01,-3.384688554269184380e+01
4.797500000000000000e+02,9.323338143154003888e+00,-7.819179252496230959e+01,-4.377334592776571753e+01
4.800000000000000000e+02,1.214147805937980706e+01,-6.273885874194378687e+01,-4.159478559307510181e+01
4.802500000000000000e+02,2.461881707240094386e+01,-5.327375304596011318e+01,-2.929137266012489604e+01
4.805000000000000000e+02,2.113808671657968574e+01,-5.649127305859713744e+01,-3.265344956895886241e+01
4.807500000000000000e+02,2.200998619446773219e+01,-5.971273697080085441e+01,-3.245406121355136264e+01
4.810000000000000000e+02,2.654348720246503035e+01,-5.524019216312063918e+01,-2.793090625004646199e+01
4.812500000000000000e+02,2.307715942875825732e+01,-6.072284035721719420e+01,-3.153929255485269678e+01
4.815000000000000000e+02,1.630753821310115725e+01,-7.610356517615147709e+01,-3.860846776886292275e+01
4.817500000000000000e+02,2.063767006665246484e+01,-7.257936364392101325e+01,-3.465643394436299474e+01
4.820000000000000000e+02,1.624384150618378087e+01,-7.170512330436069703e+01,-3.903247057953883825e+01
4.822500000000000000e+02,2.452040820273294841e+01,-5.779279561441688884e+01,-3.124462344751110265e+01
4.825000000000000000e+02,2.512248683642415870e+01,-5.546279029330663235e+01,-3.074877848996168339e+01
4.827500000000000000e+02,2.198357486610987266e+01,-5.759839209816063743e+01,-3.411689576255533751e+01
4.830000000000000000e+02,1.323875569324157198e+01,-6.471728308711489319e+01,-4.296459243004409245e+01
4.832500000000000000e+02,1.232706483731152147e+01,-6.708733091926822567e+01,-4.461818883454397167e+01
4.835000000000000000e+02,2.044283730313624403e+01,-5.774893975428702930e+01,-3.655757402048799776e+01
4.837500000000000000e+02,1.459115650342721082e+01,-6.066296327469270722e+01,-4.249556780313298532e+01
4.840000000000000000e+02,2.209545206692921226e+01,-5.727306789692810440e+01,-3.544630989946062982e+01
4.842500000000000000e+02,2.195570675366568736e+01,-5.855900305029103237e+01,-3.572805503316006082e+01
4.845000000000000000e+02,1.910157079834479532e+01,-6.561218675965216107e+01,-3.890848535232946404e+01
4.847500000000000000e+02,1.873883890701959487e+01,-7.246253995611981225e+01,-3.959184203426477211e+01
4.850000000000000000e+02,1.218814086675568298e+01,-7.335228585332598072e+01,-4.637714943585557137e+01
4.852500000000000000e+02,1.743365916248400893e+01,-7.617553256275760987e+01,-4.142341124576869760e+01
4.855000000000000000e+02,1.300665171254087582e+01,-7.126617440410046811e+01,-4.621764025541511955e+01
4.857500000000000000e+02,9.789484852520869751e+00,-7.024474870564247908e+01,-4.943793805090589899e+01
4.860000000000000000e+02,2.036049079390588901e+01,-5.863967789992460666e+01,-3.962074544265973230e+01
4.862500000000000000e+02,1.944933258632806883e+01,-6.043944703873123814e+01,-4.046041641133018629e+01
4.865000000000000000e+02,1.625693607327854195e+01,-6.232236887504888045e+01,-4.433225168164661056e+01
4.867500000000000000e+02,1.657400813568318654e+01,-5.981129727563824616e+01,-4.411212867821330263e+01
4.870000000000000000e+02,7.782161725649947570e+00,-7.452202307648134649e+01,-5.304693341890113345e+01
4.872500000000000000e+02,2.151999285380110294e+01,-5.843585292002279630e+01,-4.006612994792088500e+01
4.875000000000000000e+02,1.812241668111603943e+01,-6.207884952514446297e+01,-4.335579825558064471e+01
4.877500000000000000e+02,2.139079971692170901e+01,-6.377104716511695415e+01,-4.084585926283039470e+01
4.880000000000000000e+02,1.433792322864567836e+01,-6.541549697135141628e+01,-4.753149189783590600e+01
4.882500000000000000e+02,1.980715957447860021e+01,-8.084977998992870596e+01,-4.318163912868815402e+01
4.885000000000000000e+02,1.921231863246462979e+01,-7.642076611683539511e+01,-4.385701266218643468e+01
4.887500000000000000e+02,1.800755062155272057e+01,-6.749736218711609581e+01,-4.569403511828588194e+01
4.890000000000000000e+02,1.868447355697963985e+01,-6.411597213039927112e+01,-4.523776457259337747e+01
4.892500000000000000e+02,1.227436247994204699e+01,-7.195998349514196946e+01,-5.196916544073300770e+01
4.895000000000000000e+02,1.290413172668612773e+01,-6.703458186333763535e+01,-5.195654741200296201e+01
4.897500000000000000e+02,1.447127189378679724e+01,-6.428674554389287721e+01,-5.073951008405738605e+01
4.900000000000000000e+02,1.405407973735787408e+01,-6.348135780074617429e+01,-5.159018535836476360e+01
4.902500000000000000e+02,1.406471282420932667e+01,-6.596895517078847604e+01,-5.217010973003291951e+01
4.905000000000000000e+02,1.633917682881824618e+01,-6.455196381100167002e+01,-5.028464367244741595e+01
4.907500000000000000e+02,1.955131643760567783e+01,-6.295250690082062306e+01,-4.763694367766135684e+01
4.910000000000000000e+02,2.238511443310184035e+01,-6.081939187713017958e+01,-4.507529907934427627e+01
4.912500000000000000e+02,1.622261350165371141e+01,-6.599457482732832148e+01,-5.123614505101406280e+01
4.915000000000000000e+02,1.911462566449808520e+01,-8.724000736337357864e+01,-4.978490451285633611e+01
4.917500000000000000e+02,2.207547517496388778e+01,-7.916905816635856752e+01,-4.678756574778134336e+01
4.920000000000000000e+02,1.792852414319730059e+01,-6.916975770711066218e+01,-5.157700735642226419e+01
4.922500000000000000e+02,1.929355557688252532e+01,-6.484787344533897624e+01,-5.085376640944979698e+01
4.925000000000000000e+02,1.744973082114826468e+01,-6.447966889984759575e+01,-5.289307864074744003e+01
4.927500000000000000e+02,7.628752281875385677e+00,-6.781095098666561682e+01,-6.488738566397572072e+01
4.930000000000000000e+02,1.714734650101692992e+01,-6.148873359086506696e+01,-5.466871387799970705e+01
4.932500000000000000e+02,1.800362020832551480e+01,-5.942434835535373594e+01,-5.461071603824764509e+01
4.935000000000000000e+02,1.771435478535731889e+01,-6.024696343552029276e+01,-5.523324001511002734e+01
4.937500000000000000e+02,1.904940611841281850e+01,-6.147773940689955907e+01,-5.519790292812815835e+01
4.940000000000000000e+02,2.172285688553034788e+01,-5.726696745420036194e+01,-5.265182192727080235e+01
4.942500000000000000e+02,4.943842674716979246e+00,-7.178308705558477243e+01,-6.862531757103924690e+01
4.945000000000000000e+02,2.216373013057405927e+01,-6.395920129058799830e+01,-5.413912514098783646e+01
4.947500000000000000e+02,2.414460647993613662e+01,-6.610535951649654862e+01,-5.266509169383333955e+01
4.950000000000000000e+02,2.372709105808205976e+01,-8.398160048888043150e+01,-5.395092532163004506e+01
4.952500000000000000e+02,2.341962746518231597e+01,-6.568537359280817611e+01,-5.520321975592915464e+01
4.955000000000000000e+02,2.158264450675595469e+01,-6.300158742764180886e+01,-5.766616343300927383e+01
4.957500000000000000e+02,1.590845223659335339e+01,-6.639018893262985443e+01,-6.393979426136858990e+01
4.960000000000000000e+02,-6.129041402004843597e+00,-7.537317456757956791e+01,-1.018111693961911612e+02
4.962500000000000000e+02,1.483295070269827542e+00,-7.118352103878548576e+01,-8.832992521938584218e+01
4.965000000000000000e+02,1.823099597378804049e+01,-5.964101547434413675e+01,-6.588223548553085607e+01
4.967500000000000000e+02,1.456173157480637315e+01,-6.569801211432262278e+01,-6.988253324870868255e+01
4.970000000000000000e+02,1.417770253559884175e+01,-6.505099073991002001e+01,-7.228479876703890739e+01
4.972500000000000000e+02,5.349054064715192958e+00,-7.076922583390887667e+01,-8.035784412071265592e+01
4.975000000000000000e+02,1.440923885037353713e+01,-6.829608753615504213e+01,-7.650285656719442784e+01
4.977500000000000000e+02,2.096011076994664535e+01,-6.440260677539407652e+01,-7.107726537307569004e+01
4.980000000000000000e+02,1.772684010079241546e+01,-6.596326441349098957e+01,-7.421812464265850906e+01
4.982500000000000000e+02,1.946501720223731979e+01,-7.972306109465708346e+01,-7.843395255733690874e+01
4.985000000000000000e+02,2.052379097499983729e+01,-8.401551419675166699e+01,-7.657491427093042091e+01
4.987500000000000000e+02,1.077484115218685901e+01,-7.556572987302551780e+01,-8.967623995217519450e+01
4.990000000000000000e+02,9.740701574973122945e+00,-7.600028281224511773e+01,-9.513161990899382658e+01
4.992500000000000000e+02,6.089909782143853256e+00,-7.386705616643901351e+01,-1.031545809989483757e+02
4.995000000000000000e+02,4.104709863675269688e+00,-7.740046327254783876e+01,-1.041220923902779418e+02
4.997500000000000000e+02,1.421651704790529003e+01,-6.228595123119902865e+01,-1.111323194554223903e+02
5.000000000000000000e+02,2.076125525029606678e+01,-5.670548058185913476e+01,-1.164310123335539373e+02
